#     lambda       flux     stat_error    sys_error  FWHM   quality exposure
# A(Angstroms) erg/s/cm2/A  erg/s/cm2/A  erg/s/cm2/A   A  1=ok,0=bad  secs 
   1068.7430   1.3329e-12   0.0000e+00   1.3329e-14    2.14     1       0.00
   1069.8140   1.3943e-12   0.0000e+00   1.3943e-14    2.14     1       0.00
   1070.8870   1.4350e-12   0.0000e+00   1.4350e-14    2.14     1       0.00
   1071.9600   1.4526e-12   0.0000e+00   1.4526e-14    2.14     1       0.00
   1073.0350   1.4598e-12   0.0000e+00   1.4598e-14    2.15     1       0.00
   1074.1110   1.4845e-12   0.0000e+00   1.4845e-14    2.15     1       0.00
   1075.1880   1.5140e-12   0.0000e+00   1.5140e-14    2.15     1       0.00
   1076.2660   1.5444e-12   0.0000e+00   1.5444e-14    2.15     1       0.00
   1077.3440   1.5859e-12   0.0000e+00   1.5859e-14    2.15     1       0.00
   1078.4240   1.6178e-12   0.0000e+00   1.6178e-14    2.16     1       0.00
   1079.5050   1.6473e-12   0.0000e+00   1.6473e-14    2.16     1       0.00
   1080.5880   1.6729e-12   0.0000e+00   1.6729e-14    2.16     1       0.00
   1081.6710   1.6808e-12   0.0000e+00   1.6808e-14    2.16     1       0.00
   1082.7550   1.6800e-12   0.0000e+00   1.6800e-14    2.17     1       0.00
   1083.8410   1.6473e-12   0.0000e+00   1.6473e-14    2.17     1       0.00
   1084.9270   1.6345e-12   0.0000e+00   1.6345e-14    2.17     1       0.00
   1086.0150   1.7048e-12   0.0000e+00   1.7048e-14    2.17     1       0.00
   1087.1040   1.7958e-12   0.0000e+00   1.7958e-14    2.17     1       0.00
   1088.1940   1.8317e-12   0.0000e+00   1.8317e-14    2.18     1       0.00
   1089.2850   1.8508e-12   0.0000e+00   1.8508e-14    2.18     1       0.00
   1090.3770   1.8564e-12   0.0000e+00   1.8564e-14    2.18     1       0.00
   1091.4700   1.8732e-12   0.0000e+00   1.8732e-14    2.18     1       0.00
   1092.5640   1.9211e-12   0.0000e+00   1.9211e-14    2.19     1       0.00
   1093.6590   1.9618e-12   0.0000e+00   1.9618e-14    2.19     1       0.00
   1094.7560   1.9594e-12   0.0000e+00   1.9594e-14    2.19     1       0.00
   1095.8530   1.8732e-12   0.0000e+00   1.8732e-14    2.19     1       0.00
   1096.9520   1.7854e-12   0.0000e+00   1.7854e-14    2.19     1       0.00
   1098.0510   1.8413e-12   0.0000e+00   1.8413e-14    2.20     1       0.00
   1099.1520   1.9354e-12   0.0000e+00   1.9354e-14    2.20     1       0.00
